timestamp,x,y,z
2026-09-10T10:14:30.494962,0.089447021,-0.671203613,-0.716796875
2026-09-10T10:14:33.514738,0.050292969,-0.795562744,-0.747955322
2026-09-10T10:17:06.978321,-0.470672607,1.020217896,-0.123901367
2026-09-10T10:17:09.984587,0.58241272,-0.423599243,-0.488296509
2026-09-10T10:17:12.992592,1.386734009,-1.384033203,-1.920349121
2026-09-10T10:17:15.999988,-0.017974854,0.124725342,-1.953903198
2026-09-10T10:17:20.009099,-0.636489868,-0.474365234,-0.33114624
2026-09-10T10:17:23.018430,-0.859848022,-0.012802124,0.204864502
